epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
699	15.765993246800228	386483900.8510072	491150249.9797912	0.0	0	368579.76994610514
700	24.340262681621088	510843750.91336185	551579751.3529066	0.0	0	487178.5649427049
701	23.529970796342436	477798375.57870394	570074411.5082653	0.0	0	455664.03921003727
702	24.044679105906898	444021363.83311844	533504799.0529825	0.0	0	423451.7706233201
703	23.583443979177332	472055504.0116876	534634840.9942223	0.0	0	450187.21009415406
704	25.725877299354043	437989355.46189463	502510859.4926594	0.0	0	417699.19916333637
705	24.107089061939938	456301931.14866257	490247509.2620567	0.0	0	435163.4322630523
706	26.96518370340216	469940517.4084908	434258860.54966545	0.0	0	448170.20169114193
707	22.915592126174094	398985031.426657	526352202.1057788	0.0	0	380501.77710214327
708	25.895682552483365	428588302.509658	438561973.3038734	0.0	0	408733.6564156131
709	22.043752382826547	436698808.41720474	493609850.3240194	0.0	0	416468.4375927017
710	24.209285616673615	430955284.5133731	525324944.4806381	0.0	0	410990.9863599523
711	27.49637379064882	474413567.2031854	529638746.6398861	0.0	0	452436.0343963484
712	30.438770065234873	532534711.62014717	450100729.6606099	0.0	0	507864.6770669435
713	24.073509265531875	480369411.6218176	529861166.05771226	0.0	0	458115.97025090945
714	20.838083119987118	428260201.4330652	488546998.50651723	0.0	0	408420.7548456814
715	24.8723282180873	424703008.8319452	442254526.01925856	0.0	0	405028.35162348277
716	25.781246755466913	479745186.7576599	510783726.98751926	0.0	0	457520.6630303003
717	25.641447085502445	529085442.24745595	501945112.00104666	0.0	0	504575.19745584094
718	26.2292317493162	476331108.8343701	436385228.4849409	0.0	0	454264.7446006488
719	26.007081480495938	447509064.0372867	466434022.79838705	0.0	0	426777.9007313599
720	25.177676186947277	469702563.8368961	555132261.608952	0.0	0	447943.27148141473
721	18.646864631018236	407800105.5270067	478517162.21548545	0.0	0	388908.4868688648
722	23.77184294604566	481050740.30430555	469694458.0142133	0.0	0	458765.73591642914
723	28.42494395576835	510602860.72358835	497812190.68691444	0.0	0	486948.8341556437
724	24.262442520495338	511423248.94043	493769565.91659683	0.0	0	487731.217327528
725	25.60287851631853	455075153.5745101	445850767.49768764	0.0	0	433993.48599864024
726	25.248481000618142	505698090.0070412	523729486.5550658	0.0	0	482271.28029541136
727	27.83519098672644	435909858.92822313	595697125.2617042	0.0	0	415716.0367281181
728	25.159942363759555	457422732.5220572	510000360.36001354	0.0	0	436232.31174665166
729	24.389633481754327	328379047.7963091	503809261.10645413	0.0	0	313166.6639292803
730	16.980100130660357	391476993.2090418	532545358.9259186	0.0	0	373341.5538874072
731	27.67821831450368	536317180.263475	515247437.71372676	0.0	0	511471.92026469694
732	25.111391777860383	480040937.4852683	457688317.21472514	0.0	0	457802.7129032787
733	30.75981753905166	518224413.7370972	507741544.5107976	0.0	0	494217.3135157558
734	22.809555097308973	410780719.5443907	524413563.8264035	0.0	0	391751.0219043644
735	22.435397187588432	455033789.18431437	523581425.7310952	0.0	0	433954.0378420967
736	23.076561463231762	458703626.9964407	481340311.2724108	0.0	0	437453.8679088981
737	28.217616271465428	527506020.2815236	581750213.4115397	0.0	0	503068.9432921633
738	23.892282402044728	450359926.6437339	477397927.77111626	0.0	0	429496.69517873164
739	27.193428273603143	517733106.5546984	480315245.0347891	0.0	0	493748.7664744361
740	20.25207458505499	470748814.3889045	451087017.1958437	0.0	0	448941.053761391
741	28.13215030084132	507674269.48148686	498992801.59682393	0.0	0	484155.91190479917
742	19.217126316049217	351146972.8477678	554565064.2524128	0.0	0	334879.8492887187
743	27.336982038344683	461543702.15075773	527409885.1613723	0.0	0	440162.37464023376
744	23.027784976162053	489394902.04495144	618398772.696482	0.0	0	466723.3486604225
745	24.812977836475667	523593468.93203276	517593545.6465727	0.0	0	499337.6435585336
746	29.039880259581114	514456558.3441517	532828058.70155805	0.0	0	490624.00659957103
747	22.821112516256616	540914849.073691	498291037.94015366	0.0	0	515856.59892434196
748	20.710423711612687	376197988.3693556	481908023.0537014	0.0	0	358770.3593915516
749	22.08708380208396	453357879.61153525	518139393.4024166	0.0	0	432355.76592591783
750	20.631255115575392	478102877.24885124	491519654.53406906	0.0	0	455954.43463215925
751	22.122108935290758	423370903.26903576	488724763.38914526	0.0	0	403757.9567613942
752	16.9413533833729	292607990.9882745	431447600.23412424	0.0	0	279052.72578074894
753	28.79401384545838	554011871.9832866	510788621.41954815	0.0	0	528346.8932946079
754	25.72770456724893	468572074.7053144	524882441.0026538	0.0	0	446865.153031649
755	19.47321776444237	408441276.641292	537374507.1426165	0.0	0	389519.9552929801
756	21.872173965248347	467591404.48574334	535764967.3779037	0.0	0	445929.91303037945
757	25.529058671161554	500167035.27603316	502016086.3640279	0.0	0	476996.4554558114
758	28.466324031369584	500607488.87229216	549361691.774176	0.0	0	477416.5047381326
759	27.495260458579757	467415531.7250886	499225799.70790005	0.0	0	445762.18769558787
760	29.05556022063566	517939049.7152265	546413562.7416219	0.0	0	493945.1691772714
761	25.957212282001738	468310004.86059695	514245195.9959413	0.0	0	446615.22375163744
762	29.0610274256902	503153772.57060176	451136714.7737588	0.0	0	479844.8301034943
763	20.428391766980873	446172635.71455175	550054063.5816396	0.0	0	425503.3833642499
764	20.714674644420146	475705521.89368075	549102262.8343809	0.0	0	453668.1384026342
765	25.70499416685324	509794303.3145669	515313352.407778	0.0	0	486177.73372132005
766	22.87407578167637	464004926.8099984	506010508.2670091	0.0	0	442509.5813846573
767	25.053863088767127	499612833.1180005	523795579.515109	0.0	0	476467.927091599
768	23.026572430596882	536048326.7405385	561473172.7536772	0.0	0	511215.52156499744
769	27.23318404587918	491833191.9607258	517884865.9404894	0.0	0	469048.68312904914
770	23.614126294412895	464621770.0781076	496126269.58305967	0.0	0	443097.84896670125
771	28.584295983901367	540536660.5507897	547777869.7216321	0.0	0	515495.9302432915
772	22.35692054026694	445066975.97841	520417003.6113664	0.0	0	424448.944071207
773	26.32199586883874	474734341.45781726	516742049.1458673	0.0	0	452741.9485643549
774	23.341190127576898	505918773.24186337	574559483.1794115	0.0	0	482481.74022852274
775	22.619508325438243	520025283.8204056	482971218.174706	0.0	0	495934.7570613916
776	27.914879512935055	514006091.63564074	490382681.63481414	0.0	0	490194.40806926804
777	29.42253911694446	518408578.7623589	503297644.24273586	0.0	0	494392.9469703282
778	24.41448429939471	507681375.7087121	551950401.9334837	0.0	0	484162.6889311906
779	21.942497008138655	304206103.32196975	506141098.69606674	0.0	0	290113.5476321886
780	19.30198208149039	281401604.6526751	444343811.38240546	0.0	0	268365.48295276175
781	27.723119217173906	502696736.68276113	524740491.7682925	0.0	0	479408.9667155846
782	23.37471919770261	458532279.4338811	539727532.0401561	0.0	0	437290.4581393062
783	25.497195217173566	517012600.9414788	478810987.75303227	0.0	0	493061.6387762821
784	22.230208923947373	503171553.7613585	505698487.7763589	0.0	0	479861.7875684342
785	25.770691918759297	504182390.5429691	508273204.32861143	0.0	0	480825.7966451349
786	27.73126748909574	523890634.79830784	493847569.17988586	0.0	0	499621.0430129124
787	24.42426294356215	470977803.9913204	559414359.0224934	0.0	0	449159.4352639392
788	28.729662758534943	528937525.84207326	538815345.1549392	0.0	0	504434.13337905233
789	23.492494864991816	523280859.7819995	549633615.7296346	0.0	0	499039.5162410732
790	26.93933433456451	495809191.5717228	509734778.9191485	0.0	0	472840.4918400981
791	25.247705955637027	456099363.64567107	516232846.94399303	0.0	0	434970.2488381109
792	30.341481285417107	529715367.9906567	541268674.8743502	0.0	0	505175.9414583747
793	25.588320551716066	441969939.2980176	535705906.7693864	0.0	0	421495.37973214895
794	23.97048000052951	458516057.87153554	491460139.5863293	0.0	0	437274.98805192526
795	23.232669733746455	482566346.5667374	501478640.21779245	0.0	0	460211.1306826949
796	22.942557487884546	397398709.5000062	490487284.4337004	0.0	0	378988.94262314425
797	26.186475446306808	516409575.26754093	500614804.29757327	0.0	0	492486.54867891385
798	29.33501628592447	516927621.1238984	416344282.1793544	0.0	0	492980.5957068428
799	30.464752082755698	539832098.258878	512628308.2226254	0.0	0	514824.0072811869
800	22.344110752436173	509859084.79405993	499933925.54534394	0.0	0	486239.51415449136
801	21.40039013657438	495657709.2492007	465569915.32764685	0.0	0	472696.0270397194
802	24.92884351455325	450578213.4347049	553373715.7516716	0.0	0	429704.8696848915
803	20.436341159162815	352447449.9987605	421995854.9842992	0.0	0	336120.08094669407
804	28.81341688686575	515892996.96729016	542800041.5655124	0.0	0	491993.90122155205
805	20.259504752356637	382901649.27987015	454169813.096946	0.0	0	365163.4686278058
806	21.164166406611873	493260176.9768661	426249553.9848987	0.0	0	470409.5620888386
807	25.65231444961136	455793950.6691678	497932686.93849957	0.0	0	434678.9843265225
808	21.838307440144145	439840921.1367504	472952268.23342186	0.0	0	419464.98979258566
809	25.56936586220874	529240004.5986424	425380881.602857	0.0	0	504722.59960045095
810	24.216302915540336	503839720.9655092	518284113.7324345	0.0	0	480499.001470098
811	28.793545972032703	424146203.07181215	524940078.6977963	0.0	0	404497.34027081705
812	21.460088539012716	340201529.19315654	526009122.14607	0.0	0	324441.46079364454
813	19.214956908148135	496674366.968484	560431349.6661787	0.0	0	473665.5873951758
814	27.266558956258375	491940158.8683402	483835897.32714283	0.0	0	469150.6947215465
815	22.183793382440562	419137192.4509144	556049611.2922969	0.0	0	399720.37549106067
816	22.685990939301945	404083419.643739	557631808.9636909	0.0	0	385363.9789998427
817	26.388079345430832	490289958.17150706	555110123.1306635	0.0	0	467576.94070006086
818	21.41011372657864	394847492.26962835	497219779.2616557	0.0	0	376555.9122749599
819	26.491432307911843	533502169.00181603	517438730.75996673	0.0	0	508787.3163240585
820	23.2898424042178	545011633.451387	545150904.8878626	0.0	0	519763.5969652052
821	22.75244844710971	469905317.1147239	512641066.444105	0.0	0	448136.63207504665
822	22.547591333645556	528320455.41887283	450142469.872771	0.0	0	503845.6491650322
823	26.932420558798114	502678564.9689961	421019302.6756853	0.0	0	479391.63681888196
824	22.52305176534457	428527341.6482171	504629308.3935289	0.0	0	408675.5196077511
825	24.838779606483218	511936479.9825369	546214218.6450027	0.0	0	488220.6725907676
826	19.818928214090356	382161031.35341614	487548137.7640387	0.0	0	364457.1603330767
827	31.013242932280317	482694127.4047498	483065896.24747634	0.0	0	460332.99198603607
828	22.592471593956716	528898775.1208869	493793277.2049255	0.0	0	504397.1778115149
829	25.734674315683243	528798945.2574311	520008996.30454665	0.0	0	504301.9726347267
830	29.617775995962024	527774920.4128449	540091338.8029803	0.0	0	503325.38644108275
831	25.783957743189124	516968551.9930502	506603949.619212	0.0	0	493019.63042550115
832	25.441922588855483	444810246.04357874	502451129.44854194	0.0	0	424204.10732610576
833	21.965673359473154	438857164.1892296	574955731.8946137	0.0	0	418526.80605814897
834	23.58258216463167	511523843.87785727	498843367.68504405	0.0	0	487827.15213571285
835	27.474365465835056	492492959.03019446	542861044.24281	0.0	0	469677.886038012
836	21.28809564842939	492173020.30145526	503614486.37437767	0.0	0	469372.76868958987
837	24.55589186058125	386702935.67195064	547466130.2996488	0.0	0	368788.6578292375
838	23.02729246021011	463249944.56032664	490504182.6713967	0.0	0	441789.57420380256
839	25.365571264836838	442149469.96096325	470426351.8074918	0.0	0	421666.5935144073
840	30.15911348191071	538102282.2249433	512271877.86868507	0.0	0	513174.3261575156
841	26.958776941128992	480414094.29087675	519955826.8491376	0.0	0	458158.58296477963
842	22.055629906638806	370275076.9692586	572788506.9362124	0.0	0	353121.8309109292
843	23.276632576847227	420189614.66882896	455899740.5450877	0.0	0	400724.043530301
844	21.483405250216386	438338690.01216125	491829210.7291559	0.0	0	418032.3505517589
845	30.463733801376865	502069697.55087733	553132563.9569743	0.0	0	478810.9756001257
846	26.23309385649604	527338536.4268784	519572370.9288818	0.0	0	502909.2182415757
847	29.43313088783203	504206412.3292717	533427850.0365883	0.0	0	480848.705605766
848	21.710138168301487	385385842.63827074	544717701.8387982	0.0	0	367532.5800306995
849	25.657518341513995	485065765.8491117	522785470.4792519	0.0	0	462594.7626582256
850	26.174811549352675	529883099.3547951	487696891.9314698	0.0	0	505335.9025524091
851	20.522062189047	329933371.18608314	480002485.15870297	0.0	0	314648.98222549725
852	24.115302059115667	475135366.2346858	525142443.3608392	0.0	0	453124.39559429727
853	23.637472975106434	463427359.32665217	503993078.93685544	0.0	0	441958.770109799
854	26.26835413018985	533495453.05969584	480998017.32667804	0.0	0	508780.91150254797
855	28.93143017998249	537880266.7837427	519888653.04280794	0.0	0	512962.5957333973
856	22.5237454040484	362620503.5688896	543702556.4389762	0.0	0	345821.860855951
857	28.63527112393196	433289398.992395	518718606.724808	0.0	0	413216.9713901473
858	22.62030792212631	361748553.99905384	504044617.63003963	0.0	0	344990.30494599714
859	27.71750936066046	465296174.7038537	527882600.0784591	0.0	0	443741.0113371408
860	22.372320602165367	362797912.4949144	540992175.26385	0.0	0	345991.05119220197
861	24.656746552727263	489941565.15415645	528777531.28396326	0.0	0	467244.6872273982
862	26.676657511922294	546906583.9291313	537727706.6713842	0.0	0	521570.76256669156
863	23.85176684437	468501367.7164917	449904721.08004946	0.0	0	446797.7215924182
864	19.609565276440534	516384482.3405396	477497284.9173212	0.0	0	492462.61819890945
865	25.247814426429837	521635107.47434783	484631288.6212147	0.0	0	497470.0045340993
866	30.227332311497868	532719186.44768375	528098622.9808152	0.0	0	508040.60597198864
867	26.524340602437405	471341031.7191566	495036232.7549714	0.0	0	449505.83621898334
868	23.90070240420558	495790433.26787984	465997384.43264186	0.0	0	472822.60252750356
869	30.950026936773924	536447895.2602084	599693649.6024876	0.0	0	511596.5797998507
870	20.696428367255617	365611875.2089049	478821407.02059394	0.0	0	348674.65515985957
871	23.500300392681485	416829557.0612992	516611309.06449115	0.0	0	397519.64288835466
872	27.183825188780908	526291526.48977023	430532682.4009248	0.0	0	501910.71175553364
873	31.642402797802557	535362600.1410635	524071278.02397764	0.0	0	510561.5617190012
874	20.610160114945778	455620576.19459283	534620773.2448204	0.0	0	434513.6415430001
875	26.365173551478353	525998962.5771119	544699359.062188	0.0	0	501631.7010661238
876	25.048128264704335	519408986.65668666	556028965.5349716	0.0	0	495347.01028507866
877	22.99737293568953	386734948.9992878	512166888.2879257	0.0	0	368819.18811730173
878	23.267105127594974	511722942.3129201	517817766.1383486	0.0	0	488017.02719966904
879	26.43575158117838	505378552.41947585	473389970.6794877	0.0	0	481966.5455050238
880	21.350454805021982	440893918.24681395	489516204.6818816	0.0	0	420469.20609170344
881	23.37788479748964	451703326.83016884	479885973.51763254	0.0	0	430777.86143319024
882	26.300139418051835	502784255.6543039	516943516.536361	0.0	0	479492.43131094327
883	23.26641697691032	505817338.5190562	478517734.55307007	0.0	0	482385.0045385896
884	19.201126158351933	389540889.0714473	527514466.7128483	0.0	0	371495.14109749545
885	29.840802340095475	526645463.70923746	530304779.1552862	0.0	0	502248.25259135966
886	26.175911193040317	487486207.101548	474206353.22971255	0.0	0	464903.07531504415
887	23.986625595772466	511306097.84995204	517043285.92197007	0.0	0	487619.4933414001
888	28.10854424660635	506178736.1708039	523542348.51250446	0.0	0	482729.6601970711
889	25.67971369923953	451047115.7560968	507882406.25083065	0.0	0	430152.04978570645
890	21.479234312812217	485857730.63146365	526524115.70455545	0.0	0	463350.039130653
891	22.3202791362168	483559869.7949641	577223966.6427506	0.0	0	461158.62826820766
892	27.37413834564916	523835487.9327221	505839746.704137	0.0	0	499568.4508635732
893	22.77836364176752	440781188.4492773	541171093.0705866	0.0	0	420361.69857909885
894	25.240171967689903	440283756.5113117	505501577.2548986	0.0	0	419887.31051570096
895	22.960605131154722	486787873.1856992	440253393.82882917	0.0	0	464237.09219522396
896	21.292794951291192	390337476.3977361	513586396.16498303	0.0	0	372254.8259713517
897	23.190536193225796	494477850.6122401	545577312.0870711	0.0	0	471570.8261606596
898	21.29423456342185	496664317.1467394	510908869.9394658	0.0	0	473656.00313829374
899	21.335382872269985	476135075.22236013	547937088.4890217	0.0	0	454077.7923797227
900	26.372504677188033	508462194.64356476	535362651.21998394	0.0	0	484907.3358951232
901	31.031388481842026	533797186.6760301	539774006.0401627	0.0	0	509068.66710284236
902	26.676951805791425	474758538.49532443	574314615.1187844	0.0	0	452765.02465755877
903	21.797047861363588	505476345.41058433	407934654.42935246	0.0	0	482059.8081689684
904	23.50426211286231	511752929.44105333	496428127.9658212	0.0	0	488045.62515359226
905	25.940491692356648	493653311.9169398	465503508.90685344	0.0	0	470784.48478406895
906	27.620980595775496	512030133.2538668	567456013.5541844	0.0	0	488309.9873102823
907	24.676562227252795	526708439.7968514	502611161.7796248	0.0	0	502308.3112686648
908	22.66051667460854	456641411.67090344	516556877.88140327	0.0	0	435487.1861180339
909	20.91405683569797	393121691.9935841	488976683.05621153	0.0	0	374910.0608764497
910	26.26432967720106	529150895.02211535	527486759.2757348	0.0	0	504637.6180859714
911	28.661909874906687	468626465.41458756	524573096.5301037	0.0	0	446917.0240541339
912	23.84767216644876	491918426.69207066	553018771.5164572	0.0	0	469129.9693031987
913	25.132936276109394	441447342.9511338	510648199.09429514	0.0	0	420996.99301827786
914	24.60165656974599	477559547.03722554	472060259.8392588	0.0	0	455436.27456400444
915	27.25674170294523	531041092.99532884	592869030.4022712	0.0	0	506440.2513459481
916	22.269258806460147	497455690.79286647	522712125.9066863	0.0	0	474410.7158592858
917	20.131846043936363	435095338.7222691	451849667.744845	0.0	0	414939.24972750567
918	19.761127574134484	440872913.1183854	544405291.1572782	0.0	0	420449.1740402084
919	22.618223729495224	373725238.0023103	479121649.1888345	0.0	0	356412.16087561625
920	24.53599620732025	402886833.8081818	477061781.43014324	0.0	0	384222.8258210964
921	23.029749694264414	492333168.0907885	477109256.843141	0.0	0	469525.49752310594
922	31.103684498753676	490377009.9733789	532318114.79672194	0.0	0	467659.959767703
923	25.360795599273935	500781647.8903302	494496627.3272691	0.0	0	477582.595720606
924	21.54715264319056	466106671.79804385	504835716.59701204	0.0	0	444513.96159939194
925	24.959078053560162	456616812.5861023	460919760.63730955	0.0	0	435463.72660265205
926	25.26183279343916	508777452.88530225	528911297.7144974	0.0	0	485207.9895833038
927	20.359720278929878	361197900.8123832	531355579.040565	0.0	0	344465.1611446222
928	29.843520830522735	539822143.123817	551837746.1924741	0.0	0	514814.51332456316
929	21.40590009431316	361718649.98133516	540870615.3954833	0.0	0	344961.7862523414
930	21.057040980172395	482536414.0901044	552777758.2904257	0.0	0	460182.5848485035
931	23.766657283590153	434912254.71398675	526037548.22371304	0.0	0	414764.64721106226
932	20.0057960258595	434582224.5333722	543515453.9201887	0.0	0	414449.9059041712
933	21.599586678506057	479192855.57228214	465438545.0990393	0.0	0	456993.91896465496
934	27.308299774061886	472836455.86832255	534349949.9419371	0.0	0	450931.98382217664
935	20.23032907424623	416556039.16408855	581826837.3448486	0.0	0	397258.79589470703
936	27.83349565904561	504227938.16876715	459381821.19054943	0.0	0	480869.23424603196
937	24.214648604283532	449691920.2339285	447151635.94431454	0.0	0	428859.63462250563
938	21.588459090405816	445646440.7242093	466103754.71009135	0.0	0	425001.56471653853
939	19.177748846009823	430018320.88580555	489109387.17927265	0.0	0	410097.428212934
940	29.055150354143098	510388169.80586666	547750277.1371356	0.0	0	486744.08894144685
941	20.910806279118834	387399952.1149094	556831732.3999455	0.0	0	369453.3845090003
942	17.077950866889147	369875511.5099829	484234369.78886306	0.0	0	352740.775594695
943	19.940205606406064	442032593.0271384	484668075.4268566	0.0	0	421555.13098443835
944	24.622681809506112	494158086.4842752	522951338.8086969	0.0	0	471265.8753245119
945	18.873769749747176	421520595.0327313	492633150.55799574	0.0	0	401993.3653189958
946	24.950160003463555	494067243.54467887	457415283.66837704	0.0	0	471179.2407461919
947	21.73388360904061	425715347.77372056	503904566.94324446	0.0	0	405993.79327175196
948	21.28668306719584	498797159.5207148	573965059.9029956	0.0	0	475690.0401312968
949	28.67934655175086	511001615.1407024	538370350.8427556	0.0	0	487329.1160017989
950	18.225175656989357	414777828.6864113	496815754.74016166	0.0	0	395562.9622329819
951	20.01737853149582	449108679.50650525	537293734.9582951	0.0	0	428303.4129204798
952	19.87324971120544	461101729.02672184	540381330.3956037	0.0	0	439740.87622329884
953	24.227084578816875	450319643.0662087	494130573.3588298	0.0	0	429458.277765473
954	24.14831080146357	408314913.20349693	506737577.62028354	0.0	0	389399.4457278224
955	21.983090561754338	468368581.5418399	524601893.0041321	0.0	0	446671.0868280792
956	24.61926502844578	480031265.6551117	546055271.2675362	0.0	0	457793.4891272653
957	19.17914979033461	386669612.26204044	456162152.9014072	0.0	0	368756.8781490711
958	25.412211527142045	467749194.40059143	454258138.1334303	0.0	0	446080.39321955835
959	18.325806422328437	419782033.036665	481959839.608943	0.0	0	400335.3433958672
960	25.112923042812564	470317939.05131316	543845919.7881029	0.0	0	448530.1390183573
961	26.43229105127887	503836380.99081606	525441026.31470865	0.0	0	480495.81622201554
962	21.751843434618152	461761995.1616638	444241871.41273296	0.0	0	440370.55507818575
963	22.10614295181873	457420062.4956626	467106349.20908135	0.0	0	436229.76541105506
964	25.8979553076598	510494891.35199803	409376570.04283357	0.0	0	486845.86653899954
965	23.349754954751226	422114237.8119777	467449682.5805547	0.0	0	402559.50719068304
966	26.67409198177025	487701412.2514228	480886490.8917609	0.0	0	465108.3109392383
967	26.29778500418822	508210653.1161075	547942414.6598616	0.0	0	484667.4472008777
968	27.729588282326127	525030866.481547	441288826.0409415	0.0	0	500708.45268397033
969	22.992874514030962	393081078.4547212	541821092.706336	0.0	0	374871.32878753776
970	26.408540727768226	512119266.7853384	486356167.0437491	0.0	0	488394.99166997755
971	27.49102120074438	427865612.5844521	489285571.9177291	0.0	0	408044.4455952187
972	23.052487470078994	435513895.54691845	480753578.62429273	0.0	0	415338.41662113054
973	24.460753674975688	530423626.33409107	562259162.3759503	0.0	0	505851.38924988837
974	21.666187122291475	368248505.56586903	558299411.5906398	0.0	0	351189.1418131532
975	26.627641631915328	512185179.30931604	492771382.62371254	0.0	0	488457.8507512245
976	24.14177651485744	526758463.44486624	484276001.1785614	0.0	0	502356.0175369894
977	23.854689548408174	493926001.51473135	525643557.50462675	0.0	0	471044.5418498337
978	25.136922965099757	396594730.9489501	541591513.2159022	0.0	0	378222.2089280605
979	28.258462909697027	526310526.7997058	531191029.3902702	0.0	0	501928.83186312276
980	27.240564380621546	531817543.89899695	511238213.1683514	0.0	0	507180.73263072653
981	22.829729516679706	475889445.7725291	508427516.6448728	0.0	0	453843.5418820658
982	24.01428790441794	443955780.03656846	425592206.07432586	0.0	0	423389.2250409777
983	22.34872367594334	423745157.5546138	536969730.338345	0.0	0	404114.873461355
984	22.897940587679713	522882317.77043295	484256554.99381155	0.0	0	498659.4369606331
985	27.9678850320192	528761864.4120169	581913467.0042509	0.0	0	504266.6095848246
986	26.26129684827898	517359907.3479841	510752939.1229531	0.0	0	493392.8559760898
987	26.94124838557323	495659553.34258604	544917738.3136765	0.0	0	472697.785704218
988	22.492140998866166	456906542.95691174	532573532.3578209	0.0	0	435740.03501597565
989	23.083574533524512	476525916.5497254	463422838.09855855	0.0	0	454450.52771542105
990	27.31538079477871	514703199.91719484	542795713.6292036	0.0	0	490859.2223331402
991	24.244870208734472	497545784.07762647	543205358.8100531	0.0	0	474496.63551104226
992	22.69101112874728	388080804.77447414	496869129.27195346	0.0	0	370102.6962036841
993	24.247318789097662	464243323.163539	505824787.8577336	0.0	0	442736.9338641538
994	26.998499368720793	493134454.14935356	491797803.80929387	0.0	0	470289.6634572537
995	21.635438799810924	503055291.4814287	507077287.78262246	0.0	0	479750.9112180984
996	27.086401739446497	430511026.99636966	464652013.17271525	0.0	0	410567.3093761155
997	24.63880554435114	427433610.7990342	527848777.8644759	0.0	0	407632.45658782404
998	25.7545032017399	516197377.1502212	483026629.26753366	0.0	0	492284.1807844366
999	18.854293014720543	431166819.0658858	485380708.893599	0.0	0	411192.7214297161
